다발성경화증,계,2592,45060,546142,15637407,13887466,134,6913,41311,956042,833104,89,2588,23755,383130,331578,95,2850,17326,318912,265313
다발성경화증,입원,617,26880,37796,4994534,4334200,39,5718,6351,595922,509908,17,2180,2277,207241,173016,19,2342,2599,218034,177060
다발성경화증,외래,2468,18180,508346,10642873,9553266,117,1195,34960,360120,323197,81,408,21478,175889,158562,84,508,14727,100878,88254
간질,계,141726,946915,34045902,167384862,121170009,6764,48725,1385597,7612317,5619996,6043,43333,1088378,7109111,5345763,10658,97305,1608818,15708141,12153295
간질,입원,17094,277348,496223,61781263,50637042,755,20790,30078,3723853,3022137,757,20244,29600,3986922,3248019,1786,61118,79874,11006262,8967742
간질,외래,135732,669567,33549679,105603599,70532967,6429,27935,1355519,3888464,2597859,5628,23089,1058778,3122189,2097744,9536,36187,1528944,4701879,3185554
편두통및기타두통증후군,계,1094168,2348641,25304320,138055558,90964371,69142,159120,2242658,9314041,6203086,59068,139350,1974975,7770675,5242069,93289,238764,3173442,13061860,9031045
편두통및기타두통증후군,입원,57719,200386,570787,30122082,22414549,2197,9299,24201,1413546,1034891,1270,5669,13462,857603,628142,2423,16542,32875,2051151,1507641
편두통및기타두통증후군,외래,1062724,2148255,24733533,107933476,68549823,67865,149821,2218457,7900496,5168194,58313,133681,1961513,6913071,4613927,91823,222222,3140567,11010709,7523404
일과성대뇌허혈성발작및관련증후군,계,115792,484972,15325220,75862115,49785037,16249,65670,2411900,10374423,6732135,16191,69811,2487154,10854841,7138572,31076,157650,4712844,23451965,15801247
일과성대뇌허혈성발작및관련증후군,입원,21138,139864,320339,27054062,18916619,2400,13904,35332,3006009,2091124,2271,15469,34881,3128068,2194145,5166,55454,98979,8324120,5936317
일과성대뇌허혈성발작및관련증후군,외래,104655,345108,15004881,48808053,30868418,15082,51766,2376568,7368414,4641011,15031,54342,2452273,7726773,4944427,27989,102196,4613865,15127846,9864930
"신경,신경근및신경총장애",계,756810,2891852,22235894,185577900,127800738,74254,306328,2710149,19024798,13183031,65318,288218,2682331,17113702,11956474,102249,514506,4974508,29996690,21213578
"신경,신경근및신경총장애",입원,46483,359494,753653,58985746,45175719,3750,29409,63343,5083935,3890355,2805,24101,49663,3875397,2977141,4538,67224,107575,7652468,5735674
"신경,신경근및신경총장애",외래,746859,2532358,21482241,126592155,82625019,73509,276919,2646806,13940863,9292676,64718,264117,2632668,13238305,8979334,100928,447282,4866933,22344222,15477904
뇌성마비및기타마비성증후군,계,86982,6965785,11124924,703307791,537614574,8428,689622,1147456,73258867,55884743,9517,821875,1312911,86737954,66014891,24889,2670077,3584546,263559742,199815122
뇌성마비및기타마비성증후군,입원,44826,6064385,6519873,656023289,506711540,4528,624672,676066,69503346,53521111,5551,760021,816802,83081025,63749403,17606,2575718,2688014,257271658,195864402
뇌성마비및기타마비성증후군,외래,52514,901400,4605051,47284502,30903034,4904,64950,471390,3755521,2363633,4998,61854,496109,3656929,2265489,9183,94359,896532,6288084,3950720
기타신경계의질환,계,985050,4719174,81461025,422368036,314045297,104852,505069,10103891,47023954,34763886,108421,553032,11084599,51597249,38062247,208060,1255006,21793770,109689683,80508653
기타신경계의질환,입원,42590,1456286,1987936,206171423,164919847,3533,151392,202416,20815595,16739339,3742,168091,219835,23348700,18604895,9006,491400,587562,55176330,42705247
기타신경계의질환,외래,966733,3262888,79473089,216196613,149125450,103276,353677,9901475,26208358,18024547,106733,384941,10864764,28248549,19457352,202957,763606,21206208,54513353,37803406
질병298분류별(1),진료형태별,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
질병298분류별(1),진료형태별,합계,합계,합계,합계,합계,65 - 69세,65 - 69세,65 - 69세,65 - 69세,65 - 69세,70 - 74세,70 - 74세,70 - 74세,70 - 74세,70 - 74세,75세 이상,75세 이상,75세 이상,75세 이상,75세 이상
질병298분류별(1),진료형태별,진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원)
총계,계,47597533,923882068,8406153327,68109461292,50975177248,2215503,72672763,933170991,6593545678,4912942552,1674974,67246162,830171928,6136580689,4610953355,2995201,160562066,1593193384,14688747528,11127035120
총계,입원,7225308,140245859,209993295,25662987085,21002368127,462511,10077873,16547565,2282679438,1884417085,409927,11190598,17149455,2378578053,1952589883,1002878,61867779,75226558,8198053408,6487582390
총계,외래,47401156,783636209,8196160032,42446474206,29972809120,2208215,62594890,916623426,4310866240,3028525467,1665443,56055564,813022473,3758002635,2658363470,2896762,98694287,1517966826,6490694113,4639452722
중추신경계의염증성질환,계,20581,194941,1109262,45877250,35524159,963,16371,112174,4023513,3060993,845,17858,101075,4531360,3504086,1411,33647,147133,6624094,5061053
중추신경계의염증성질환,입원,8971,157189,225406,41820491,33014437,373,13973,18807,3688292,2849466,351,15618,19916,4221839,3305639,646,30533,36994,6185395,4783056
중추신경계의염증성질환,외래,15453,37752,883856,4056758,2509722,768,2398,93367,335220,211526,637,2240,81159,309521,198446,985,3114,110139,438697,277993
파킨슨병,계,101197,4550317,28094160,479096284,398593500,11030,287028,3321154,38398557,32665402,16076,483745,4588910,58079062,49012291,58594,3509759,15468668,336628832,277228319
파킨슨병,입원,28127,3968941,4208403,361653452,296161151,2090,216434,241502,22830045,19041338,3458,381379,420849,37603074,31180446,19982,3199169,3332586,279340572,227401228
파킨슨병,외래,86906,581376,23885757,117442832,102432348,10307,70594,3079652,15568511,13624062,14769,102366,4168061,20475986,17831844,46939,310590,12136082,57288255,49827085
알쯔하이머병,계,43803,576417,7439746,62686462,44168429,2396,15798,383621,2333342,1604460,4926,42077,825438,5462011,3777467,34293,501531,5883179,52476522,37134596
알쯔하이머병,입원,4144,417365,441969,32725117,24222979,143,7140,8558,661421,503763,312,24055,26245,2005656,1499262,3500,376756,395797,29221799,21597632
알쯔하이머병,외래,40621,159052,6997777,29961344,19945449,2312,8658,375063,1671919,1100697,4707,18022,799193,3456354,2278204,31527,124775,5487382,23254716,15536957
다발성경화증,계,2621,42482,535679,16901487,15040764,158,6065,43045,910018,794144,98,2715,22098,373028,318735,109,3332,19444,384575,325075
다발성경화증,입원,560,25155,34386,5189473,4514609,34,5002,5398,506456,433150,23,1973,2124,205727,167608,19,2868,3013,257954,213684
다발성경화증,외래,2501,17327,501293,11712013,10526154,140,1063,37647,403560,360993,86,742,19974,167300,151126,96,464,16431,126616,111387
간질,계,143429,969042,34990718,179232937,131066872,7019,52123,1507433,8667952,6388458,6080,45420,1124236,7927017,6020974,11792,109895,1823064,18744626,14596391
간질,입원,17484,296570,531130,69335327,57302292,819,22346,32615,4286412,3455167,785,22601,32340,4633475,3806297,2020,69365,92976,13241412,10847943
간질,외래,137310,672472,34459588,109897610,73764579,6661,29777,1474818,4381538,2933290,5658,22819,1091896,3293541,2214676,10545,40530,1730088,5503208,3748441
편두통및기타두통증후군,계,1072971,2340503,26171701,145643927,96515565,69554,161341,2356621,10172598,6802267,55824,132619,1941136,7917568,5353435,97491,247451,3390481,14458698,10000682
편두통및기타두통증후군,입원,57870,201035,590395,32910425,24628949,2569,10319,30413,1763489,1302409,1390,6137,15305,1054716,787387,2721,16702,34254,2389489,1771319
편두통및기타두통증후군,외래,1041844,2139468,25581306,112733501,71886615,68097,151022,2326208,8409108,5499858,54995,126482,1925831,6862852,4566047,95813,230749,3356227,12069203,8229356
일과성대뇌허혈성발작및관련증후군,계,114354,471891,15854768,77940075,51304842,16495,65675,2547292,10992810,7144148,15577,63325,2444002,10328019,6761090,32179,159338,5122564,25165334,16997352
일과성대뇌허혈성발작및관련증후군,입원,20577,129688,313581,27623267,19377669,2457,13218,35870,3218045,2228379,2089,11242,30239,2712715,1899720,5063,53209,97793,8675691,6208146
일과성대뇌허혈성발작및관련증후군,외래,104151,342203,15541187,50316807,31927171,15396,52457,2511422,7774764,4915768,14557,52083,2413763,7615303,4861370,29237,106129,5024771,16489638,10789199
"신경,신경근및신경총장애",계,773634,2913577,22936190,198577019,136175553,76290,307347,2813634,20467967,14084301,64445,277631,2629726,17548646,12138101,110816,538808,5362997,33023395,23237646
"신경,신경근및신경총장애",입원,46477,352869,751427,63998657,48564232,3832,28864,64412,5524231,4200137,2762,22826,49590,4155724,3155588,4744,66703,108573,8256133,6181575
"신경,신경근및신경총장애",외래,764319,2560708,22184763,134578361,87611320,75592,278483,2749222,14943735,9884163,63899,254805,2580136,13392921,8982512,109559,472105,5254424,24767257,17056064
뇌성마비및기타마비성증후군,계,95889,8780770,13395779,912577259,698836383,9275,869522,1398491,94291918,72067539,10090,1008996,1533900,108739602,82986913,30736,3770036,4850127,380034132,288689730
뇌성마비및기타마비성증후군,입원,52844,7847497,8387994,862036772,665778866,5231,798244,858835,90038346,69372150,6087,942548,1010600,104849952,80575924,22925,3661913,3800753,372599495,283982820
뇌성마비및기타마비성증후군,외래,54152,933273,5007785,50540486,33057515,5193,71278,539656,4253571,2695388,5142,66448,523300,3889649,2410989,10105,108123,1049374,7434632,4706905
기타신경계의질환,계,1054192,4942287,88144843,458253585,341364479,113931,531080,10929550,52052780,38615781,114369,563826,11626077,54308540,40014478,237077,1375953,25091516,123829872,91078948
기타신경계의질환,입원,43784,1454929,2014181,220605228,176922276,3719,153575,209840,23238800,18693980,3728,161400,217321,24374259,19384711,9490,504366,609807,60185113,46814372
기타신경계의질환,외래,1035984,3487358,86130662,237648356,164442202,112326,377505,10719710,28813979,19921799,112744,402426,11408756,29934280,20629766,231992,871587,24481709,63644752,44264571
질병298분류별(1),진료형태별,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
질병298분류별(1),진료형태별,합계,합계,합계,합계,합계,65 - 69세,65 - 69세,65 - 69세,65 - 69세,65 - 69세,70 - 74세,70 - 74세,70 - 74세,70 - 74세,70 - 74세,75세 이상,75세 이상,75세 이상,75세 이상,75세 이상
질병298분류별(1),진료형태별,진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원)
총계,계,47597533,923882068,8406153327,68109461292,50975177248,2215503,72672763,933170991,6593545678,4912942552,1674974,67246162,830171928,6136580689,4610953355,2995201,160562066,1593193384,14688747528,11127035120
총계,입원,7225308,140245859,209993295,25662987085,21002368127,462511,10077873,16547565,2282679438,1884417085,409927,11190598,17149455,2378578053,1952589883,1002878,61867779,75226558,8198053408,6487582390
총계,외래,47401156,783636209,8196160032,42446474206,29972809120,2208215,62594890,916623426,4310866240,3028525467,1665443,56055564,813022473,3758002635,2658363470,2896762,98694287,1517966826,6490694113,4639452722
중추신경계의염증성질환,계,20581,194941,1109262,45877250,35524159,963,16371,112174,4023513,3060993,845,17858,101075,4531360,3504086,1411,33647,147133,6624094,5061053
중추신경계의염증성질환,입원,8971,157189,225406,41820491,33014437,373,13973,18807,3688292,2849466,351,15618,19916,4221839,3305639,646,30533,36994,6185395,4783056
중추신경계의염증성질환,외래,15453,37752,883856,4056758,2509722,768,2398,93367,335220,211526,637,2240,81159,309521,198446,985,3114,110139,438697,277993
파킨슨병,계,101197,4550317,28094160,479096284,398593500,11030,287028,3321154,38398557,32665402,16076,483745,4588910,58079062,49012291,58594,3509759,15468668,336628832,277228319
파킨슨병,입원,28127,3968941,4208403,361653452,296161151,2090,216434,241502,22830045,19041338,3458,381379,420849,37603074,31180446,19982,3199169,3332586,279340572,227401228
파킨슨병,외래,86906,581376,23885757,117442832,102432348,10307,70594,3079652,15568511,13624062,14769,102366,4168061,20475986,17831844,46939,310590,12136082,57288255,49827085
알쯔하이머병,계,43803,576417,7439746,62686462,44168429,2396,15798,383621,2333342,1604460,4926,42077,825438,5462011,3777467,34293,501531,5883179,52476522,37134596
알쯔하이머병,입원,4144,417365,441969,32725117,24222979,143,7140,8558,661421,503763,312,24055,26245,2005656,1499262,3500,376756,395797,29221799,21597632
알쯔하이머병,외래,40621,159052,6997777,29961344,19945449,2312,8658,375063,1671919,1100697,4707,18022,799193,3456354,2278204,31527,124775,5487382,23254716,15536957
다발성경화증,계,2621,42482,535679,16901487,15040764,158,6065,43045,910018,794144,98,2715,22098,373028,318735,109,3332,19444,384575,325075
다발성경화증,입원,560,25155,34386,5189473,4514609,34,5002,5398,506456,433150,23,1973,2124,205727,167608,19,2868,3013,257954,213684
다발성경화증,외래,2501,17327,501293,11712013,10526154,140,1063,37647,403560,360993,86,742,19974,167300,151126,96,464,16431,126616,111387
간질,계,143429,969042,34990718,179232937,131066872,7019,52123,1507433,8667952,6388458,6080,45420,1124236,7927017,6020974,11792,109895,1823064,18744626,14596391
간질,입원,17484,296570,531130,69335327,57302292,819,22346,32615,4286412,3455167,785,22601,32340,4633475,3806297,2020,69365,92976,13241412,10847943
간질,외래,137310,672472,34459588,109897610,73764579,6661,29777,1474818,4381538,2933290,5658,22819,1091896,3293541,2214676,10545,40530,1730088,5503208,3748441
편두통및기타두통증후군,계,1072971,2340503,26171701,145643927,96515565,69554,161341,2356621,10172598,6802267,55824,132619,1941136,7917568,5353435,97491,247451,3390481,14458698,10000682
편두통및기타두통증후군,입원,57870,201035,590395,32910425,24628949,2569,10319,30413,1763489,1302409,1390,6137,15305,1054716,787387,2721,16702,34254,2389489,1771319
편두통및기타두통증후군,외래,1041844,2139468,25581306,112733501,71886615,68097,151022,2326208,8409108,5499858,54995,126482,1925831,6862852,4566047,95813,230749,3356227,12069203,8229356
일과성대뇌허혈성발작및관련증후군,계,114354,471891,15854768,77940075,51304842,16495,65675,2547292,10992810,7144148,15577,63325,2444002,10328019,6761090,32179,159338,5122564,25165334,16997352
일과성대뇌허혈성발작및관련증후군,입원,20577,129688,313581,27623267,19377669,2457,13218,35870,3218045,2228379,2089,11242,30239,2712715,1899720,5063,53209,97793,8675691,6208146
일과성대뇌허혈성발작및관련증후군,외래,104151,342203,15541187,50316807,31927171,15396,52457,2511422,7774764,4915768,14557,52083,2413763,7615303,4861370,29237,106129,5024771,16489638,10789199
"신경,신경근및신경총장애",계,773634,2913577,22936190,198577019,136175553,76290,307347,2813634,20467967,14084301,64445,277631,2629726,17548646,12138101,110816,538808,5362997,33023395,23237646
"신경,신경근및신경총장애",입원,46477,352869,751427,63998657,48564232,3832,28864,64412,5524231,4200137,2762,22826,49590,4155724,3155588,4744,66703,108573,8256133,6181575
"신경,신경근및신경총장애",외래,764319,2560708,22184763,134578361,87611320,75592,278483,2749222,14943735,9884163,63899,254805,2580136,13392921,8982512,109559,472105,5254424,24767257,17056064
뇌성마비및기타마비성증후군,계,95889,8780770,13395779,912577259,698836383,9275,869522,1398491,94291918,72067539,10090,1008996,1533900,108739602,82986913,30736,3770036,4850127,380034132,288689730
뇌성마비및기타마비성증후군,입원,52844,7847497,8387994,862036772,665778866,5231,798244,858835,90038346,69372150,6087,942548,1010600,104849952,80575924,22925,3661913,3800753,372599495,283982820
뇌성마비및기타마비성증후군,외래,54152,933273,5007785,50540486,33057515,5193,71278,539656,4253571,2695388,5142,66448,523300,3889649,2410989,10105,108123,1049374,7434632,4706905
기타신경계의질환,계,1054192,4942287,88144843,458253585,341364479,113931,531080,10929550,52052780,38615781,114369,563826,11626077,54308540,40014478,237077,1375953,25091516,123829872,91078948
기타신경계의질환,입원,43784,1454929,2014181,220605228,176922276,3719,153575,209840,23238800,18693980,3728,161400,217321,24374259,19384711,9490,504366,609807,60185113,46814372
기타신경계의질환,외래,1035984,3487358,86130662,237648356,164442202,112326,377505,10719710,28813979,19921799,112744,402426,11408756,29934280,20629766,231992,871587,24481709,63644752,44264571
질병298분류별(1),진료형태별,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
질병298분류별(1),진료형태별,합계,합계,합계,합계,합계,65 - 69세,65 - 69세,65 - 69세,65 - 69세,65 - 69세,70 - 74세,70 - 74세,70 - 74세,70 - 74세,70 - 74세,75세 이상,75세 이상,75세 이상,75세 이상,75세 이상
질병298분류별(1),진료형태별,진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원)
총계,계,47597533,923882068,8406153327,68109461292,50975177248,2215503,72672763,933170991,6593545678,4912942552,1674974,67246162,830171928,6136580689,4610953355,2995201,160562066,1593193384,14688747528,11127035120
총계,입원,7225308,140245859,209993295,25662987085,21002368127,462511,10077873,16547565,2282679438,1884417085,409927,11190598,17149455,2378578053,1952589883,1002878,61867779,75226558,8198053408,6487582390
총계,외래,47401156,783636209,8196160032,42446474206,29972809120,2208215,62594890,916623426,4310866240,3028525467,1665443,56055564,813022473,3758002635,2658363470,2896762,98694287,1517966826,6490694113,4639452722
중추신경계의염증성질환,계,20581,194941,1109262,45877250,35524159,963,16371,112174,4023513,3060993,845,17858,101075,4531360,3504086,1411,33647,147133,6624094,5061053
중추신경계의염증성질환,입원,8971,157189,225406,41820491,33014437,373,13973,18807,3688292,2849466,351,15618,19916,4221839,3305639,646,30533,36994,6185395,4783056
중추신경계의염증성질환,외래,15453,37752,883856,4056758,2509722,768,2398,93367,335220,211526,637,2240,81159,309521,198446,985,3114,110139,438697,277993
파킨슨병,계,101197,4550317,28094160,479096284,398593500,11030,287028,3321154,38398557,32665402,16076,483745,4588910,58079062,49012291,58594,3509759,15468668,336628832,277228319
파킨슨병,입원,28127,3968941,4208403,361653452,296161151,2090,216434,241502,22830045,19041338,3458,381379,420849,37603074,31180446,19982,3199169,3332586,279340572,227401228
파킨슨병,외래,86906,581376,23885757,117442832,102432348,10307,70594,3079652,15568511,13624062,14769,102366,4168061,20475986,17831844,46939,310590,12136082,57288255,49827085
알쯔하이머병,계,43803,576417,7439746,62686462,44168429,2396,15798,383621,2333342,1604460,4926,42077,825438,5462011,3777467,34293,501531,5883179,52476522,37134596
알쯔하이머병,입원,4144,417365,441969,32725117,24222979,143,7140,8558,661421,503763,312,24055,26245,2005656,1499262,3500,376756,395797,29221799,21597632
알쯔하이머병,외래,40621,159052,6997777,29961344,19945449,2312,8658,375063,1671919,1100697,4707,18022,799193,3456354,2278204,31527,124775,5487382,23254716,15536957
다발성경화증,계,2621,42482,535679,16901487,15040764,158,6065,43045,910018,794144,98,2715,22098,373028,318735,109,3332,19444,384575,325075
다발성경화증,입원,560,25155,34386,5189473,4514609,34,5002,5398,506456,433150,23,1973,2124,205727,167608,19,2868,3013,257954,213684
다발성경화증,외래,2501,17327,501293,11712013,10526154,140,1063,37647,403560,360993,86,742,19974,167300,151126,96,464,16431,126616,111387
간질,계,143429,969042,34990718,179232937,131066872,7019,52123,1507433,8667952,6388458,6080,45420,1124236,7927017,6020974,11792,109895,1823064,18744626,14596391
간질,입원,17484,296570,531130,69335327,57302292,819,22346,32615,4286412,3455167,785,22601,32340,4633475,3806297,2020,69365,92976,13241412,10847943
간질,외래,137310,672472,34459588,109897610,73764579,6661,29777,1474818,4381538,2933290,5658,22819,1091896,3293541,2214676,10545,40530,1730088,5503208,3748441
편두통및기타두통증후군,계,1072971,2340503,26171701,145643927,96515565,69554,161341,2356621,10172598,6802267,55824,132619,1941136,7917568,5353435,97491,247451,3390481,14458698,10000682
편두통및기타두통증후군,입원,57870,201035,590395,32910425,24628949,2569,10319,30413,1763489,1302409,1390,6137,15305,1054716,787387,2721,16702,34254,2389489,1771319
편두통및기타두통증후군,외래,1041844,2139468,25581306,112733501,71886615,68097,151022,2326208,8409108,5499858,54995,126482,1925831,6862852,4566047,95813,230749,3356227,12069203,8229356
일과성대뇌허혈성발작및관련증후군,계,114354,471891,15854768,77940075,51304842,16495,65675,2547292,10992810,7144148,15577,63325,2444002,10328019,6761090,32179,159338,5122564,25165334,16997352
일과성대뇌허혈성발작및관련증후군,입원,20577,129688,313581,27623267,19377669,2457,13218,35870,3218045,2228379,2089,11242,30239,2712715,1899720,5063,53209,97793,8675691,6208146
일과성대뇌허혈성발작및관련증후군,외래,104151,342203,15541187,50316807,31927171,15396,52457,2511422,7774764,4915768,14557,52083,2413763,7615303,4861370,29237,106129,5024771,16489638,10789199
"신경,신경근및신경총장애",계,773634,2913577,22936190,198577019,136175553,76290,307347,2813634,20467967,14084301,64445,277631,2629726,17548646,12138101,110816,538808,5362997,33023395,23237646
"신경,신경근및신경총장애",입원,46477,352869,751427,63998657,48564232,3832,28864,64412,5524231,4200137,2762,22826,49590,4155724,3155588,4744,66703,108573,8256133,6181575
"신경,신경근및신경총장애",외래,764319,2560708,22184763,134578361,87611320,75592,278483,2749222,14943735,9884163,63899,254805,2580136,13392921,8982512,109559,472105,5254424,24767257,17056064
뇌성마비및기타마비성증후군,계,95889,8780770,13395779,912577259,698836383,9275,869522,1398491,94291918,72067539,10090,1008996,1533900,108739602,82986913,30736,3770036,4850127,380034132,288689730
뇌성마비및기타마비성증후군,입원,52844,7847497,8387994,862036772,665778866,5231,798244,858835,90038346,69372150,6087,942548,1010600,104849952,80575924,22925,3661913,3800753,372599495,283982820
뇌성마비및기타마비성증후군,외래,54152,933273,5007785,50540486,33057515,5193,71278,539656,4253571,2695388,5142,66448,523300,3889649,2410989,10105,108123,1049374,7434632,4706905
기타신경계의질환,계,1054192,4942287,88144843,458253585,341364479,113931,531080,10929550,52052780,38615781,114369,563826,11626077,54308540,40014478,237077,1375953,25091516,123829872,91078948
기타신경계의질환,입원,43784,1454929,2014181,220605228,176922276,3719,153575,209840,23238800,18693980,3728,161400,217321,24374259,19384711,9490,504366,609807,60185113,46814372
기타신경계의질환,외래,1035984,3487358,86130662,237648356,164442202,112326,377505,10719710,28813979,19921799,112744,402426,11408756,29934280,20629766,231992,871587,24481709,63644752,44264571
질병298분류별(1),진료형태별,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
질병298분류별(1),진료형태별,합계,합계,합계,합계,합계,65-69세,65-69세,65-69세,65-69세,65-69세,70-74세,70-74세,70-74세,70-74세,70-74세,75세이상,75세이상,75세이상,75세이상,75세이상
질병298분류별(1),진료형태별,진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원)
총계,계,47928961,945401256,8904345079,75083107915,56574323780,2278108,74587435,983410211,7228248975,5483652469,1760622,70265644,894600547,6890320876,5261259953,3150876,169208131,1730275437,16632132783,12732991668
총계,입원,7336921,142967025,215832987,28510854274,23334180519,481720,10191932,16948204,2528158537,2081853784,436104,11525835,17954544,2696673205,2211824103,1067358,65056962,79579845,9270532444,7345912403
총계,외래,47732400,802434231,8688512092,46572253640,33240143261,2270722,64395503,966462007,4700090438,3401798685,1750895,58739809,876646003,4193647671,3049435849,3045886,104151169,1650695592,7361600339,5387079265
중추신경계의염증성질환,계,24815,213036,1207072,53632624,41892529,1104,17845,120672,5032602,3899958,933,17407,105438,4329766,3312146,1671,42645,166847,9696434,7449614
중추신경계의염증성질환,입원,9853,170428,245830,49008358,39031033,365,14967,20056,4615056,3635639,327,15098,20152,4007536,3108121,765,39387,48150,9226548,7157087
중추신경계의염증성질환,외래,19222,42608,961242,4624266,2861496,907,2878,100616,417547,264319,760,2309,85286,322229,204025,1140,3258,118697,469886,292527
파킨슨병,계,105834,4683035,29697889,509210103,425351917,11303,284751,3419289,39563201,33772094,16574,495751,4837067,61942610,52473252,61780,3636173,16492685,359893871,297760431
파킨슨병,입원,28627,4081646,4326826,382330046,314421992,2059,214112,239625,23347159,19517266,3466,391376,431249,39859329,33166358,20543,3311894,3450908,297008898,242937115
파킨슨병,외래,91401,601389,25371063,126880057,110929925,10624,70639,3179664,16216042,14254827,15274,104375,4405818,22083281,19306894,49907,324279,13041777,62884973,54823316
알쯔하이머병,계,49149,699296,8652883,77970629,55807183,2487,17453,407069,2739839,1930551,5150,43816,873394,5949470,4140294,39265,617576,6989489,66395953,47659800
알쯔하이머병,입원,4812,517383,545643,41640607,30983021,154,8398,9748,813655,629500,342,25095,27679,2084757,1557433,4131,471352,494278,37618674,27946962
알쯔하이머병,외래,45470,181913,8107240,36330022,24824161,2392,9055,397321,1926185,1301051,4909,18721,845715,3864713,2582861,36038,146224,6495211,28777279,19712838
다발성경화증,계,2525,37896,534662,17266492,15384979,136,3909,40270,743301,657803,87,2833,21583,384957,331260,115,4233,25780,467258,386920
다발성경화증,입원,506,20836,29254,4457099,3868724,23,2756,3034,295605,257046,17,2041,2180,191529,156462,29,3669,3867,330645,267669
다발성경화증,외래,2428,17060,505408,12809393,11516256,124,1153,37236,447696,400757,76,792,19403,193428,174798,98,564,21913,136613,119251
간질,계,145844,988331,35904743,198499135,147632451,7401,55449,1617875,9957827,7414076,6343,48833,1224188,9436448,7207422,12445,126330,1951229,24149522,19028570
간질,입원,17475,316331,560522,82213707,68999647,785,24724,33642,5091828,4148286,808,24477,35140,5733164,4719029,2173,84931,110551,18123775,14921278
간질,외래,139869,672000,35344221,116285428,78632804,7032,30725,1584233,4865999,3265790,5936,24356,1189048,3703284,2488393,11069,41399,1840678,6025747,4107292
편두통및기타두통증후군,계,1084961,2368854,27820893,166829611,109472187,72508,167423,2519107,12244330,8139189,59003,138913,2120829,9373127,6259543,101746,255209,3663669,16591858,11398168
편두통및기타두통증후군,입원,56152,193701,597750,37887007,27747890,2924,12167,34993,2368348,1721991,1529,6427,18084,1259454,919533,2899,16334,36432,2703098,1984772
편두통및기타두통증후군,외래,1055623,2175153,27223143,128942605,81724296,71021,155256,2484114,9875982,6417198,58101,132486,2102745,8113672,5340011,99970,238875,3627237,13888760,9413396
일과성대뇌허혈성발작및관련증후군,계,115337,466718,16521558,86196673,56575015,16653,65056,2627917,11903879,7716869,16159,64884,2606478,11837549,7748185,33341,161809,5401021,28340056,19121572
일과성대뇌허혈성발작및관련증후군,입원,20734,125294,313121,31730967,22110030,2451,12887,34834,3582936,2470434,2243,11863,32570,3493809,2434580,5391,54210,102941,10338613,7387185
일과성대뇌허혈성발작및관련증후군,외래,105258,341424,16208437,54465707,34464986,15609,52169,2593083,8320944,5246436,15110,53021,2573908,8343740,5313605,30240,107599,5298080,18001443,11734387
"신경,신경근및신경총장애",계,777046,2902903,24029212,213413158,146261401,78264,310593,2950258,22313770,15393842,66276,280679,2801248,19487672,13535449,114197,538396,5714929,35589719,25143211
"신경,신경근및신경총장애",입원,45223,332266,716555,69152833,52176664,3995,28626,64061,6223325,4699560,2960,22704,49963,4879984,3685719,4806,60672,102036,8619898,6464541
"신경,신경근및신경총장애",외래,768636,2570637,23312657,144260325,94084737,77591,281967,2886197,16090446,10694282,65712,257975,2751285,14607688,9849730,112990,477724,5612893,26969821,18678670
뇌성마비및기타마비성증후군,계,100799,9583607,14677599,1030451772,790268334,9373,919080,1495175,102294740,78125578,10663,1077481,1657682,121088906,92494795,34076,4393368,5656040,455058925,346036089
뇌성마비및기타마비성증후군,입원,56475,8641671,9251104,977510914,755641375,5320,852549,920991,97949052,75350528,6481,1006148,1082945,116743528,89785745,25492,4274948,4442602,446769234,340758628
