_id,title,name,date,contents
66277095ecdb6f44922203b2,나 방금 취한 여자가 만났는데,ㅇㅇ,2024.04.02 21:31:34,"그녀가 나한테  주머니에다 만원 넣으면서 택시 부르고 경찰서 까지만 가자는데, \n\n인터넷에서 고소썰 들어서 만원 거절 및 도망갔는데 잘한건가?"
66277098ecdb6f44922203b3,외할아버지 돌아가셨는데,고갤러,2024.04.02 20:58:06,"얼마 전에 할아버지 돌아가셔서 장례 치르고 왔어.\n외할머니 혼자 남으셨는데, 큰삼촌이나 작은삼촌 집에도 안가신다고 하고.. 우리집에도 안오신다네. 엄마가 그렇게 설득을 했는데도.\n\n요양보호사를 부르긴 할건데, 하루 3시간만 보는거고 삼촌이나 엄마도 외가 자주 가기가 힘들어서 고민이다. 게다가 할머니가 ‘이제 다 가고 나면 나 혼자 쓸쓸해서 우짜노’ 이러시더라.. \n\n오늘 나만 올라왔고, 내일 엄마가 올라오는데.. 내가 일 그만두고 한 2주 정도 할머니랑 같이 있는건 어떨까.\n근래들어 좀 쉬고 싶다는 생각이 들어서 사직 고민을 많이 했는데, 어떻게 해야할지 답답해\n- dc official App"
6627709becdb6f44922203b4,페북 프사 바꿨넹?,고갤러,2024.04.02 17:52:09,"꼴에 잘생겼다구 생각하구 옆모습 올렸니? 맨날 시도때도 없이 SNS에 셀카 올릴만큼은 아니지 않아? 에휴 피부도 좀 어떻게 해봐 안스럽당 진짜 ㅠ 인스타랑 페북 잠궈놓구 숨어있다구 누가 모를 줄 알어? 넌 진짜 사람 잘못 봤엉.\n\n두달 동안 사람맘 가지구 장난치구 아무 죄두 없는 나한테 씻을 수 없는 상처와 모욕감을 주고 도망간다구 니가 편하게 살줄 알았니?\n\n난 항상 널 지켜보구 있구, 계속 이곳저곳에 니 얘기가 전해지구 있단당. 두고봐. 사과 없이 사라진 거 땅을 치고 후회하게 해줄테니깐.\n\n- dc official App"
6627709decdb6f44922203b5,썸의 기준이 뭐니 얘들아.....질문좀.....txt,ㅇㅇ,2024.04.02 17:01:53,나 모쏠이라 이런거 해본적이 없어\n\n나이도 적은편 아닌데\n\n여태까지 누구 좋아해본적은 있어도\n\n그사람이 나를 남자로 좋아한 적은 없었고\n\n그래서 한번 급발진했다가 까인 적도 있거든\n\n그 이후로 여자한테 되게 스스로 벽을 쌓고\n\n마음이 생겨도 외면하면서 살았단 말야\n\n\n\n근데 한 여자가 어느순간부터\n\n되게 갠톡도 많이 하고\n\n나도 일적으로 공감할 얘기도 많고\n\n그래서 한동안 연락을 해왔는데\n\n\n\n뭔가 이사람이 이상할정도로 잘챙겨주는거야\n\n간식같은걸 사준다거나\n\n먼저 만나자고 해놓고 밥을 산다던가\n\n그렇게 둘이서만 몇번 만났거든\n\n그러고 나서는 갠톡시간도 점점 늘더니\n\n요새는 하루에 기본 한시간은 하고\n\n업무시간에도 오늘 뭐했다 어떻다\n\n시시콜콜하게 연락이 와\n\n\n\n그래서 나도 혹시나 하고\n\n먼저 밥먹자고 주말에 불렀단 말야\n\n근데 되게 선뜻 오케이하더라고\n\n그렇게 둘이 밥먹고 노래방도 가고 헤어졌어\n\n걔네집은 좀 멀어서\n\n집가는길에도 계속 톡오길래\n\n일부러 길게 돌아서 가면서 톡했고\n\n자기전까지 계속 얘기했는데\n\n\n\n\n이정도면 썸은 맞아?\n\n벚꽃보러가고싶어서 빌드업하는데\n\n벚꽃사진 찍어서 보내주니까\n\n어 팝콘이다 이러는거야..\n\n\n\n근데 얘 한 보름정도 전에\n\n벚꽃 그냥 봐도 아무느낌 안든다하긴했거든\n\n그래서 금요일에 퇴근하고 얘 회사쪽으로\n\n내가보러가는건 너무 급발진일까?\n\n예전일도 있고 해서 뭐 시도하기가 겁이 나네..
662770a0ecdb6f44922203b6,누가 날 조종하는거 아닐까,고갤러,2024.04.02 14:53:10,그렇게 하면 안된다는걸 알면서 그렇게 하게 되더라고.\n\n저지르기 직전에 한번\n\n저지른 직후 한번 이상함을 느꼈음에도\n\n결국 나는 또 저질러버렸어\n\n이쯤되면 누가 날 조종하는거 아닐까
662770a3ecdb6f44922203b7,결과가 중요한거 아닐까요,페이트웨이,2024.04.02 14:11:30,과정이 찌질해도 결과가 좋으면 그게 옳은겁니다
662770a6ecdb6f44922203b8,대학자퇴하고싶어요 구구절절 말많음,ㅇㅇ,2024.04.02 14:08:18,"이제22살인 여자 대학생입니다\n고등학교때까지 특성화고라 좀 놀긴햇어도 친구도 많았고 열심히까진 아니지만 학교도 잘 나가고 해야할것들은 하고 살았습니다\n졸업후 좋은대학교는 아니지만 지방 4년제 대학들어갔구요 그런데 수업이너무 재미없고 이와 관련된 전공관련분야로 취업>일까지 해야한다고 생각하니까 너무 우울해져서 학교도 안나가고 1학기 학사경고까지 받은후에 다른과 대학 재수 준비로 휴학후에 1년반동안 게임만하며 보낸뒤 다시 복학을 하게 되었습니다\n1년반동안 집밖을 거의 안나가다가 다시 정상적인 학교생활을 하려고하니 1학기때 성적 생각하면 막막하고, 2학기 건너뛰고 2학년부터 시작을해서 같이수업듣는 학생들과의 격차와 친구없음 +우울 때문에 학교 갈 시간이 되면 숨이 턱 막히고 집앞까지 나갔다 다시 들어오기를 반복하며 개강후 수업을4주동안 빠졌습니다..\n이번엔 잘해보자면서 자취방까지 구해준 엄마아빠 생각하면 자꾸 눈물이나구요 비싼 학비+생활비 대주는거 인지하고 미안하면서도 학교는 도저히 가기힘들어요 꼭 졸업은 해야한다는게 부모님 원칙이신데 저는 졸업장따고 취업하기보다는 만화나 일러스트쪽으로 준비해서 도전해보고 싶은 마음이 커서 대학교생활을 아예 받아들이지를 못하겠어요 ..\n중학생때부터 관심없는 분야면 집중을 아예 못하는데 제가 adhd 인걸까 상담받아봐야하나 생각도 들고 자괴감도 들고 생각할수록 더 우울해집니다\n현실적인 조언, 뼈때리는 말씀 부탁드립니다\n(정말 부모님께 죄송스러운 행동 그만 하고싶은데 학교는 너무 가고싶지 않습니다)"
662770a8ecdb6f44922203b9,공감능력 완전 없는 '세다리 걸치다 걸린 배신자'의 인성,고갤러,2024.04.02 13:05:44,"오늘은 그가 사람으로서의 가장 기본적인 인성과 공감능력이 많이 결여되어있는 증거를 가져왔습니당.\n\n참고로 그는 아직까지도 저에게 사과할 마음이 아예 없고 (결혼할 여친 있는데 저랑 여고생한테 세다리 걸친 점, 출장이라 구라친 점, 아무 죄 없는 저를 범죄자 취급한 점), SNS 비활성 해놓고 꼭꼭 숨어서 몰래 이 갤에서 동향을 살피고 있는 것으로 보입니당.\n\n제가 그와 대화했을 때 저의 아픈 기억들을 고백한 적이 있는데여.. SNS를 하면서 스토킹 당해서 큰일 당할 뻔 한 일들, 최근에 전 연인에게 연락와서 만나자고 강요당한 일들.. 저에겐 엄청 트라우마가 있었던 사건들을 말해줬답니당. 전 정말 그를 믿고 있었구, 의지하고 싶었거든여..\n\n그에게 말하면서두 기억들이 되살아나서 근무중에 눈물이 날려구 해서 옥상에 잠깐 갔다왔다구 했더니.. 그는\n“회사 직원은 많아여? 그래서 티안내게 OO님과 알콩달콩”\n“근데 OO님 보시기에도 저 하정우 닮았음? ㅋㅋㅋㅋ”\n이랬네요.. 이게 정말 사람인가여?? 저는 눈물 흘리구 넘 힘들어 하구 있는데 그 순간에두 저런 소리 하는게 진짜 사람이 할 소리 맞나여?\n\n저는 그래두 그를 좋아하구 있었기 때문에 그냥 넘어갔었어여. 하지만 지금 보니까 너무 소름돋네여.. 기본적 공감능력이 제로인듯해여..\n1\n이미지 순서 ON\n2\n3\n- dc official App"
662770abecdb6f44922203ba,말할 데가 없어서,고갤러,2024.04.02 10:32:19,"그냥 죽고싶다\n\n엄마가 맨날 시어머니 귀신이 자기를 질투해서 죽이려고 한다고\n그거때문에 이석증 생겼다, 돌연사 할것같다, 혈관이 전부 막힌것같다고 호소함...\n\n엄마 지금 100킬로 돌파함\n살찐것도 시어머니 귀신탓이라하고 그것때문에 너무 약올라서 미치겠다고\n하루에도 몇십번씩 격노에 차서 화내다가 울먹울먹하다가 반복임\n\n할머니 살아생전에 엄마랑 거의 교류도 없었음\n결혼하고 얼마안돼서 시댁이랑 안보고 살았기 때문에\n\n정신과도 절대 안간다고 하고\n친정 이모들이 도와준다고해도 나중에 말다툼 일어나고\n교회가서도 시어머니 귀신얘기 하고다녀서 창피함\n\n걍 미치겠다\n학교끝나고 집에 들어가기가 두려움"
662770aeecdb6f44922203bb,항상 사기당하는 엄마때문에 고민,ㅇㅇ,2024.04.02 09:58:55,"나 학생때던 10년전부터 홈쇼핑이나 이상한 과장광고들 잘 믿긴 하셨는데\n그때는 해봐야 몇십이었으니 아버지도 에휴 하고 마셨음\n\n근데 아버지가 건설회사 차리시고 발이 넓어지면서 문제가 생김\n\n이상한 코인방 들어가시더니 몇천만원 날리시는것도 모자라\n회사에 투자하면 주마다 정산금 받는다는 말에 속아 돈까지 빌려가며 1억을 또 날려먹음\n\n은퇴 앞두신 아버지, 나도 아버지회사에서 건설쪽으로 쭉 가기보단 공부해서 새로운 인생 살고 싶은 희망이 있었는데\n\n사실상 엄마때문에 전부 꼬였고 아직도 정신 못차리는것 같아서 너무 안타깝고 미운 상황임\n\n아버지는 기본적으로 엄마랑 나이차도 나시고 젊은시절 좀 불같으셔서 미안한게 많다 라는 스탠스라\n사고쳐도 본인께서 껴안고 가야지 하시는 느낌임 잠깐 뭐라하다가 또 터치안함\n\n차라리 사치를 부리거나 하면 이해하겠는데 자꾸 돈불려본다고 사기 당하니까 어떻게 할지를 모르겠다"
662770bbecdb6f44922203bc,항상 사기당하는 엄마때문에 고민,ㅇㅇ,2024.04.02 09:58:55,"나 학생때던 10년전부터 홈쇼핑이나 이상한 과장광고들 잘 믿긴 하셨는데\n그때는 해봐야 몇십이었으니 아버지도 에휴 하고 마셨음\n\n근데 아버지가 건설회사 차리시고 발이 넓어지면서 문제가 생김\n\n이상한 코인방 들어가시더니 몇천만원 날리시는것도 모자라\n회사에 투자하면 주마다 정산금 받는다는 말에 속아 돈까지 빌려가며 1억을 또 날려먹음\n\n은퇴 앞두신 아버지, 나도 아버지회사에서 건설쪽으로 쭉 가기보단 공부해서 새로운 인생 살고 싶은 희망이 있었는데\n\n사실상 엄마때문에 전부 꼬였고 아직도 정신 못차리는것 같아서 너무 안타깝고 미운 상황임\n\n아버지는 기본적으로 엄마랑 나이차도 나시고 젊은시절 좀 불같으셔서 미안한게 많다 라는 스탠스라\n사고쳐도 본인께서 껴안고 가야지 하시는 느낌임 잠깐 뭐라하다가 또 터치안함\n\n차라리 사치를 부리거나 하면 이해하겠는데 자꾸 돈불려본다고 사기 당하니까 어떻게 할지를 모르겠다"
662770beecdb6f44922203bd,게임에서 만난 애 얘기긴 한데..,ㅇㅇ,2024.04.02 01:23:25,안지는 한 6개월 정도됐는데\n\n먼저 다가와준것도 그 애 였는데\n\n6개월 동안 같이 게임도하고 디코dm도 하고 잘 지냈었는데\n\n1~2주 전부터 \n\n게임에서 어려운 레이드하면서 만난 사람들이랑만 놀고\n\n나랑은 하지도 않았던 음성디코까지하고\n\n그래서 그 애 한테 그사람들(같이 레이드 하는) 너무 부럽다 \n\n나도 그 사람들 처럼 되고싶다 라고 말하고\n\n우리사이 그냥 친구사이냐고 물어봤는데\n\n대답은 친한친구라고 하긴 해도..\n\n디코든 게임이든 반갑게 인사를했는데\n\n답변은 응 또는 하이 이게 끝..\n\n그 애랑 놀고싶고 나도 디코로 음성대화도 하면서 놀고싶은데\n\n딱말해서 나랑도 음성대화하면서 놀자 라고 말도 못하겠음..\n\n지금도 약간 사이가 멀어진거 같은데 더 멀어질까봐\n\n솔직히 더 멀어질 사이이긴할까도 의문임..\n\n어떡하지 생각안하려고 다른일에 집중해도\n\n집중하는 그 순간 뿐이고\n\n그 일이 끝난순간 뭔지모를 공허함만 밀려들어옴\n- dc official App
662770c1ecdb6f44922203be,고3,고갤러,2024.04.02 00:53:35,고3입니다.\n같이 다닐 남녀무리도 있고 그\n외에 친구들과도 다 두루두루 친한 그런 인간관계를\n갖습니다. 그런ㄷ 어느순간부터 친구들이나 사람들의 말의\n멘탈이 흔들리고 상처를 크게 받는ㄷ 이게 정말 그들이\n말을 그렇게 하는건지 제가 자존감이 낮고 멘탈이 약해져서 그런 건지 모르겠습니다. 그러다보니 그냥 혼자 다니고싶고\n굳이 친구들을 만저 찾지 않고 연락이 와도 답장도 잘 안하게\n됩니다. 고3이라는 예민한 시기이기에\n이러는게 당연한 걸까요?
662770c3ecdb6f44922203bf,외모 때문애 피해망상 같은거 걸리면 어떻게 하냐,ㅇㅇ,2024.04.02 00:50:52,다른 사람들이 나를 외모로 차별한다는 느낌은 받지 않는데 그 사람들이 속으로는 나를 욕하거나 차별하고 있을꺼 같다는 생각이 머릿속에서 떠나질 않는다 이럴땐 어떻게 해야 되?
662770c7ecdb6f44922203c0,고민 있는데요,버터고양이,2024.04.01 23:27:29,제가 원래 엄마한테 게임기를 맨날 뺏겨서 주말만 할 수 있는데 문제는 엄마가 자주 숨긴위치를 몰른다고 자꾸 둘러대서 게임기를 안줘요. 그래서 방금 내가 스스로 게임기 관리하겠다고 했는데 엄마가 안된다고 하더라고요. 저는 숙제도 열심히하고 할거는 다 하는데 엄마가 안믿어주는게 너무 속상해요. 어떡하죠?
662770caecdb6f44922203c1,근데 여자랑 밥먹을 때 무슨 말을 해야함?,ㅇㅇ,2024.04.01 22:40:25,"나는 친구랑 밥먹을 때도 별 말 안하는데\n\n별로 친하지도 않은 여자랑 밥을 먹으면서 무슨 말을 해야할까,,\n\n겹치는 것도 없고 관심사도 모르고\n\n이런 건 차차 알아가면 되지만 \n\n내가 말하는 걸 별로 안 좋아하는데\n\n어느정도냐면 그냥 처음부터 끝까지 먼저 말 안 함\n\n소심한 것도 있는데,, 그냥 나 자체를 공유하기 싫어서\n\n사람들이 나에 대해 이름 말고 아무것도 몰랐으면 좋겠음\n\n스몰토크도 싫고 물흐르듯이 나에 대한 것들이 나오는게 싫더라\n\n하여튼 이 여자애가 나한테 관심 있다고\n\n친구가 밥 한 번만 먹어달라고 계속 부탁하는데\n\n그냥 거절하는 게 맞지 이러면?\n\n여자애가 맘에 안 드는 건 아닌데\n\n연애를 할 자신도 없고, 친구 사이로도 이어갈 의지도 없더라\n\n생각 전환겸 만나봐야 할지 그냥 만나지 말아야 할지 모르겠다"
662770ccecdb6f44922203c2,고민 좀 들어주세요...,ㅇㅇ,2024.04.01 21:56:56,저는 지금 재수 중이고 고딩 때 만난 여자친구는 현재 대학 다니는 중입니다. 제 여친이라서 착각하는 게 아니고 얘가 워낙 솔직하고 똑 부러진 애라 바람 피거나 하는 건 딱히 걱정이 안됍니다. 근데 아무래도 신입생이다 보니 술자리도 많고 놀러다닐 일이 많다보니까 남자들이랑도 자주 만나서 노네요. 물론 여럿이서\n\n근데 고딩 때는 항상 저랑만 붙어다니던 애가 이제 저 말고 다른 남자들이랑 노니까 그게 너무 질투나고 화가 납니다 ㅠㅠ 게다가 재수생이라는 환경이 저를 더욱 더 비참하게 만드는 거 같고요...\n\n그래서 여친한테 얘기를 해보았는데 자기는 남자친구가 있다는 이유로 자신의 대학생활을 자유롭게 즐기지 못하는 게 싫다네요.\n\n제가 하남자라서 그런걸까요\n이해해줘야 하는거겠죠?
662770d0ecdb6f44922203c3,나 진짜 술먹을 친구 한명도 없는데 어떻함?,ㅇㅇ,2024.04.01 21:55:50,술먹을 친구는 커녕 하루에 연락오는 친구가 0명임\n\n1년전까지만해도 같이 노는 친구들 4명정도 있었는데 손절당하고 여지껏 맨날 일-집-일-집\n\n그냥 이대로 평생 살아야함? 30살임\n\n일도 아빠랑 둘이 하는거라 일에서도 아는사람이 없음
662770d4ecdb6f44922203c4,라면뿌순거에 밥먹는다,고갤러,2024.04.01 20:27:23,5인가족인데 가난하고 어린 애새끼한테만 사랑 듬뿍주고 먹을거 사주고 난 반찬 사달라하면 많으면 3개 보통은 1개 사준다 맨날 김이랑 또는 김치랑 먹으면 되지 이러는데 질린다 오늘은 냉장고를 뒤져봐도 반찬이 없어서 라면 부순거랑 먹는다 현타온다 먹다가 현타와서 안 먹고 침대에 누웠다 요즘 일이 잘 안 풀리네 맛 대가리도 더럽게 없다
662770d8ecdb6f44922203c5,그 인간 (30대 중반)이 3다리 걸친 증거 스샷,고갤러,2024.04.01 20:26:52,"지금은 증거 이름, 사진 다 가려서 올리지만 계속 이런식으로 숨어만 있구, 사과 한마디 없이 도망만 간다면 저는 모든 리스크를 무릅쓰고 모두 공개할 예정입니당.\n\n각오하세여. 배우자 될 분 있으면서 사람 마음 가지고 장난친것도 모자라 저를 범죄자 취급한 것 반드시 대가 치르게 할겁니다..\n\n이건 빙산의 일각에 불과해여 그의 더러운 증거는 아직 흘러 넘치거든여.\n\n1. 그동안 두달 동안 연락하면서 저한테 4/26 – 4/28 출장이라고 구라친 증거.\n1\n이미지 순서 ON\n2\n3\n4\n\n2. 저랑 연락하면서 동시에 몰래 여고생이랑도 연락하면서 만날 약속 잡고 있었던 증거. 또한 결국 당일에 약속장소에 나온 애를 바람 맞힌 증거. (해당 여고생에게 제공받음)\n5\n6\n7\n8\n3. 나중에 알게 된 ""결혼상대 있었다""는 그 인간의 지인 분의 증언.\n9\n- dc official App"
662770dbecdb6f44922203c6,해킹당해서 폰,ㅇㅇ,2024.04.01 18:51:55,폰을 못쓴다 모바일페이도 없고
662770deecdb6f44922203c7,페북 닫아봤자 사실 다 보구 있답니당.,고갤러,2024.04.01 11:28:31,"쓰는 글이 항상 그 모양이네여. ㅉㅉ\n\n- 출장이라구 거짓말 한거\n- 나를 의심하구 올 생각두 없었으면서 온다구 호언장담 해놓고 다 준비해놓으니깐 나 몰라라 하구 도망가면서 마치 나를 범죄자인 마냥 말한거.\n- 그동안 3다리 걸치면서 (결혼 예정자와 미성년자, 그리고 나) 사람 맘 가지고 장난친거.\n저는 이거 사과받기 전까진 끝까지 갑니당 두보고세여. 사람 잘못 건드셨어여.\n\n참 그리구 중간에 중재 도움 주셨던 Y님께서도 첨엔 그쪽 말 (해킹 또는 사칭 당했었다는 당신의 주장) 을 더 믿으셨는뎅, 제가 제시한 모든 증거 + 당신의 갑작스러운 인스타 계정삭제 & 페북 비활성 전환 으로 사칭이 아니었음을 확신하시더라구여. Y님께서는 말도 안하고 바로 인스타 삭제했다구 당황스러웠다구 하시더군여.\n\n이제 많은 분들이 진실을 알아버리신거 같군요.. 정말 앞으로 각오하셔야 할겁니당. 이제 그 좁은 유도계에서두 당신의 실체가 알려질거 같아여."
662770e2ecdb6f44922203c8,이거 내가 잘못한거야?;,고갤러,2024.04.01 09:16:40,"친한사이임.\n친구를 만났는데 하고있던 집게핀을 보여주면서 샀다고 자랑하는거임. \n근데 저번에 나한테 핀 살거라면서 이미 핸드폰으로 사진 보여줬단 말이야? \n심지어 화이트랑 블랙 중에 내가 골라주기까지 했음. \n그래서 내가 그냥 ‘알아.’ 라고 했는데 반응이 개노잼이라면서 \n막 징징대길래 저번에 너가 산다고 보여주지 읺있냐 하니까 \n실물이랑 사진이랑 같냐면서 그러더니 버스가는 내내 헤드셋 끼고 아무말도 안하다가 내려서 내가 나 입술(틴트)색 진해?라고 물어봤는데 그냥 말씹고 개무시함. 진짜 개무시.\n과장 1도 없고 정직하게 상황 설명한거임.\n어제도 카톡으로 겁나 하하호호 얘기했었고, 심지어 칼답해줌. \n이 일말고는 내가 얘 심기 거슬리게 할만한 일도 하나도 없음. \n\n근데 이 전부터 이런걸로 많이 싸웠었거든.\n진짜 사소한걸로 온갖 삐진티 다 내는거.\n\n이거 빡치는 일 맞지?;; 되게 빡치는데 친구한테 내가 빡친 이유에 대해 말해주고 얘기 들어본 다음에 손절하려고 하거든 근데 내가 말을 조리있게 잘 못해서..ㅠㅠ 그 친구한테 말하게 빡치는 이유 좀 정리해주면 안될까.\n- dc official App"
662770e5ecdb6f44922203c9,이거 급발진하면 백퍼 까이겠지..?,ㅇㅇ,2024.04.01 08:12:31,한 2주 좀 넘었고\n\n한 4번 같이 밥먹었는데\n\n3번은 상대가 나 보자고 먼저 약속잡고\n\n밥을 다 사줬거든?\n\n\n그래서 미안해서 어제 내가 불러서 밥사주고\n\n같이 노래방갔다 집갔는데\n\n\n매일 걔가 선톡하는데 합치면 기본 두시간에서\n\n길게는 한 4시간까지 매일 톡하는듯\n\n\n인데 보통 말투에서 썸비슷한게 보여야되는데\n\n좀 말투가 딱딱해서 헷갈림\n\n얼마전까진 나 자러갈께 해도\n\nㅂㅂㅂㅂ 이런거로 왔거든\n\n그나마 어제는 잘자라고 해주던데\n\n\n근데 만에하나 이게 썸타는거라고 쳐도\n\n보통 얼마정도 봐야되냐..?\n\n상대쪽에서 뭔가 안하면 썸붕나는거?\n\n\n\n내가 살면서 썸 한번 타봤는데\n\n너무 좋아서 급발진했다가\n\n까인적있거든... 그때 고백은 하는거 아니다라고 느껴서\n\n근데 얘 보면 너무 정적이야 뭔가\n\n그냥 썸이 아닌건가? 근데 왜이렇게 잘해주지\n\n왜이렇게 적극적이지..
662770e8ecdb6f44922203ca,형들 나 유지장치 잃어버렸는데;;;,고갤러,2024.04.01 07:28:49,아니 어느순간에 사라진거임;; 부모님한테 개깨지고 한두푼들어가는거 아니라서 넘 힘들다 ㅋㅋ 난 지금 내가 다녀갔던 주변 쓰레기통 뒤지고있고…. 막막하다
662770ebecdb6f44922203cb,세상의 모든 불안을 떠안은 것처럼 불안합니다,고갤러,2024.04.01 00:20:46,"20살에 만나 3년 사귄 여자친구와 헤어졌어요. 제가 잘못해서 헤어졌는데, 마음은 그대로 남아서 이별하면서 어딘가 망가져버린 것 같아요. 그리고 인간관계도 지난 3년간 좁아져서 고민을 털어놓을 곳도 마땅치 않아 더 힘들어요. 이럴 때는 시간만이 답인가요? "
662770eeecdb6f44922203cc,나도 고민상담좀,셜록홈즈,2024.03.31 22:05:54,41살 무직으로 하루하루 연명하고있는데 뭘해야좋을까
662770f0ecdb6f44922203cd,결국 그는 잠수를 선택했군요.,고갤러,2024.03.31 21:27:19,"그토록 알아 듣게 타이르듯 사과할 기회를 줬는뎅, 제 글 올라오자마자 인스타에 이어 페북마저 닫아버리네여. 그 마지막 기회 마저 스스로 차버렸군여.\n\n좋습니당. 이제 뒷일은 서로 감수하도록 해봐여.. 자꾸 도망가고 피하기만 한다구 해결되는게 아님을 아시게 될거에여.\n\n- dc official App"
662770f3ecdb6f44922203ce,문 밖 세상의 실존 여부,고갤러,2024.03.31 20:19:08,"그러니까 이 문 밖의 세상이라는 게 정말로 실존하는 일인지 나는 의문이 든다.\n사람들의 인간관계. 친구. 그리고 친구의 친구, 그리고 그 친구의 친구의 가족의 친척... 그런 식으로 뻗어나가는\n인간들을 잇고 있는 선들이 꼬인 실타래처럼 보여지는 상황 그런 것들이 내 추측으로는 분명히 있겠지만\n나로서는 그것의 실존을 증명할 수가 없다. 나는 작은 점일 뿐이다. 나로부터 뻗어나가는 선은 없다. \n여태까지 그래 왔고 그 사실이 이제 와서 바뀌지도 않을 것이다. \n내 성질들은 박혔다. 더 이상 유연하지도 않고 조금 어렴풋한 모양으로 박혀 있다.\n그 사실로 인해, 내가 이런 이상한 것들을 말하고 있는 상황이 변하지 않는다."
662770f6ecdb6f44922203cf,말이 심했나?,고갤러,2024.03.31 19:45:36,"친구놈이 존나 부정적임\n그래서 나보고 계속 지 인생 한탄을 하는데 \n그리고 그놈이 말로 때리면 리액션이 찰지거든?\n그래서 평소에도 장난으로 놀렸음\n\n그러다가 어제 친구놈이 유난히 심하게 지 인생 한탄을 하길래\n\n""그래 니 인생 존나 망한거 맞아 ㅄ아.\n벌들 인생도 니 좃망한 인생보다는 나아.\n바퀴 벌레랑 파리는 날아다니기라도 하지 너는 날지도 못하잖아 바퀴벌레 만도 못한 놈아.\n걍 한강가서 수온 체크나 해 ㅄ아ㅋㅋㅋ""\n\n라고 씨부렸는데 어제부터 카톡 답장도 안하고 ㅈㄴ 삐진거 같은데 어떡하냐?"
662770f9ecdb6f44922203d0,내가 그 사람에게 원하는거.,고갤러,2024.03.31 19:13:57,"결론부터 말해서 다른거 필요 없구여, 진심어린 사과 하나면 됩니당. 두달 동안 맨날 연락하면서 지내오며 정을 나눈 제 허무한 시간이 너무 억울해서여.\n\n그 사람 출장 온다는 일정에 맞출려구 가장 바쁜 시즌에 그것도 금요일이라 동료들에게 너무 미안하지만 양해까지 구해서 미리 연차까지 받았었거든여. 팀 동료들두 응원해주며 잘 만나라구 해줬구여.\n\n물론 친한 칭구 역시 응원을 해줬구여. 와서 같이 밥도 먹기루 했었어여. 출장 업무에 지장 안가도록 갈 수 있는 곳두 다 찾아놨어여.\n\n앞서도 말했지만 제가 가장 화가 나는건 출장이라구 거짓말 한거, 그리구 나를 의심하구 올 생각두 없었으면서 온다구 호언장담 해놓고 다 준비해놓으니깐 나 몰라라 하구 도망가면서 마치 나를 범죄자인 마냥 말한거. 그리구 그동안 3다리 걸치면서 (결혼 예정자와 미성년자, 그리고 나) 사람 맘 가지고 장난친거. 이거 다 사과 해 주세여.\n\n이 갤 보고 있는거 알고 있거든여. 앞에 글 올린 후 영국영어 사진이 사라졌더군여. 끝까지 모르는척 넘어갈려고 하시면 전 절대 용서 없습니다.\n\n(4/26 확정)\n1\n이미지 순서 ON\n(공항 픽업 약속)\n2\n(데이트 코스 얘기)\n3\n(칭구랑 만나기 약속, 첨엔 거절했다가 연예인급으로 이쁘다니깐 바로 보자고 함)\n4\n(회사 사정 얘기)\n5\n(4/26-28에서 갑자기 1박 줄어든 일정)\n6\n(일정 바꼈냐구 물으니 갑자기 도망)\n7\n- dc official App"
662770fcecdb6f44922203d1,여러분,와글와글wow,2024.03.31 18:05:56,"여러분은  오랫동안 함께 지내온 친구, 내가 맛있는 것도 사주고 집에도 같이 매일 가고 좋은 추억이 많았던 친구한테 아무 이유없이 카톡 차단 당한 경험이 있나요?\n오늘 제가 그렇게 되었습니다...\n- dc official App"
662770ffecdb6f44922203d2,중딩인데 앞날이 컴컴하다,고갤러,2024.03.31 10:07:19,일단 공부 못함 내 대가리 자체가 멍청하고 노력도 안 하는 게으른 몸뚱아리와 머리임.\n\n중딩밖에 안됐는데 수학이 어렵고 때려치울 거 같은 거면 나 스스로도 멍청하다는 거 앎.\n\n나중에는 공부 진짜 어떻게 할 지 고민이고 딱히 진로로 정하고 싶은 것도 없고 비싼 돈 내고 다니는 학교인데 내가 열심히 안 하니까 부모님께도 너무 미안함…\n\n진짜 어케 살아야 됨\n나 스스로도 심각한 것 같아서 말해봄…
66277102ecdb6f44922203d3,나도 사람이 좋고 너가 아직 좋은것 같은데,고갤러,2024.03.31 03:04:54,내가 저질렀던 실수들과 너에게서 실망한 부분이\n너가 좋았던 부분보다 더 크게 느껴져서 다시 이어가기는\n힘들것 같네\n우린 여기까지다\n서로 병신이었으니까\n인간관계는 진짜 힘들다\n\n어디 도망쳐 살고 싶다\n- dc official App
